2018-07-18 01:21:34,505 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /usr/local/zookeeper/bin/../conf/zoo.cfg
2018-07-18 01:21:34,543 [myid:] - INFO  [main:ZooKeeperServer@835] - tickTime set to 2000
2018-07-18 01:21:34,543 [myid:] - INFO  [main:ZooKeeperServer@844] - minSessionTimeout set to -1
2018-07-18 01:21:34,543 [myid:] - INFO  [main:ZooKeeperServer@853] - maxSessionTimeout set to -1
2018-07-18 01:21:34,551 [myid:] - INFO  [main:ServerCnxnFactory@117] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2018-07-18 01:21:34,555 [myid:] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2018-07-18 01:21:44,378 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47348
2018-07-18 01:21:44,389 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47348
2018-07-18 01:21:44,390 [myid:] - INFO  [SyncThread:0:FileTxnLog@213] - Creating new log file: log.70
2018-07-18 01:21:44,397 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360000 with negotiated timeout 6000 for client /127.0.0.1:47348
2018-07-18 01:21:44,443 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x1 zxid:0x71 txntype:-1 reqpath:n/a Error Path:/consumers Error:KeeperErrorCode = NodeExists for /consumers
2018-07-18 01:21:44,462 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x2 zxid:0x72 txntype:-1 reqpath:n/a Error Path:/brokers/ids Error:KeeperErrorCode = NodeExists for /brokers/ids
2018-07-18 01:21:44,465 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x3 zxid:0x73 txntype:-1 reqpath:n/a Error Path:/brokers/topics Error:KeeperErrorCode = NodeExists for /brokers/topics
2018-07-18 01:21:44,468 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x4 zxid:0x74 txntype:-1 reqpath:n/a Error Path:/config/changes Error:KeeperErrorCode = NodeExists for /config/changes
2018-07-18 01:21:44,471 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x5 zxid:0x75 txntype:-1 reqpath:n/a Error Path:/admin/delete_topics Error:KeeperErrorCode = NodeExists for /admin/delete_topics
2018-07-18 01:21:44,475 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x6 zxid:0x76 txntype:-1 reqpath:n/a Error Path:/brokers/seqid Error:KeeperErrorCode = NodeExists for /brokers/seqid
2018-07-18 01:21:44,479 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x7 zxid:0x77 txntype:-1 reqpath:n/a Error Path:/isr_change_notification Error:KeeperErrorCode = NodeExists for /isr_change_notification
2018-07-18 01:21:44,483 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x8 zxid:0x78 txntype:-1 reqpath:n/a Error Path:/latest_producer_id_block Error:KeeperErrorCode = NodeExists for /latest_producer_id_block
2018-07-18 01:21:44,486 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0x9 zxid:0x79 txntype:-1 reqpath:n/a Error Path:/log_dir_event_notification Error:KeeperErrorCode = NodeExists for /log_dir_event_notification
2018-07-18 01:21:44,489 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0xa zxid:0x7a txntype:-1 reqpath:n/a Error Path:/config/topics Error:KeeperErrorCode = NodeExists for /config/topics
2018-07-18 01:21:44,491 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0xb zxid:0x7b txntype:-1 reqpath:n/a Error Path:/config/clients Error:KeeperErrorCode = NodeExists for /config/clients
2018-07-18 01:21:44,494 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0xc zxid:0x7c txntype:-1 reqpath:n/a Error Path:/config/users Error:KeeperErrorCode = NodeExists for /config/users
2018-07-18 01:21:44,496 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360000 type:create cxid:0xd zxid:0x7d txntype:-1 reqpath:n/a Error Path:/config/brokers Error:KeeperErrorCode = NodeExists for /config/brokers
2018-07-18 01:21:44,902 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360000
2018-07-18 01:21:44,903 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47348 which had sessionid 0x100003406360000
2018-07-18 01:22:23,129 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47350
2018-07-18 01:22:23,136 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47350
2018-07-18 01:22:23,138 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360001 with negotiated timeout 6000 for client /127.0.0.1:47350
2018-07-18 01:22:23,172 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x1 zxid:0x80 txntype:-1 reqpath:n/a Error Path:/consumers Error:KeeperErrorCode = NodeExists for /consumers
2018-07-18 01:22:23,184 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x2 zxid:0x81 txntype:-1 reqpath:n/a Error Path:/brokers/ids Error:KeeperErrorCode = NodeExists for /brokers/ids
2018-07-18 01:22:23,187 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x3 zxid:0x82 txntype:-1 reqpath:n/a Error Path:/brokers/topics Error:KeeperErrorCode = NodeExists for /brokers/topics
2018-07-18 01:22:23,189 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x4 zxid:0x83 txntype:-1 reqpath:n/a Error Path:/config/changes Error:KeeperErrorCode = NodeExists for /config/changes
2018-07-18 01:22:23,195 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x5 zxid:0x84 txntype:-1 reqpath:n/a Error Path:/admin/delete_topics Error:KeeperErrorCode = NodeExists for /admin/delete_topics
2018-07-18 01:22:23,197 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x6 zxid:0x85 txntype:-1 reqpath:n/a Error Path:/brokers/seqid Error:KeeperErrorCode = NodeExists for /brokers/seqid
2018-07-18 01:22:23,199 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x7 zxid:0x86 txntype:-1 reqpath:n/a Error Path:/isr_change_notification Error:KeeperErrorCode = NodeExists for /isr_change_notification
2018-07-18 01:22:23,201 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x8 zxid:0x87 txntype:-1 reqpath:n/a Error Path:/latest_producer_id_block Error:KeeperErrorCode = NodeExists for /latest_producer_id_block
2018-07-18 01:22:23,203 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0x9 zxid:0x88 txntype:-1 reqpath:n/a Error Path:/log_dir_event_notification Error:KeeperErrorCode = NodeExists for /log_dir_event_notification
2018-07-18 01:22:23,205 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0xa zxid:0x89 txntype:-1 reqpath:n/a Error Path:/config/topics Error:KeeperErrorCode = NodeExists for /config/topics
2018-07-18 01:22:23,206 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0xb zxid:0x8a txntype:-1 reqpath:n/a Error Path:/config/clients Error:KeeperErrorCode = NodeExists for /config/clients
2018-07-18 01:22:23,208 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0xc zxid:0x8b txntype:-1 reqpath:n/a Error Path:/config/users Error:KeeperErrorCode = NodeExists for /config/users
2018-07-18 01:22:23,210 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:create cxid:0xd zxid:0x8c txntype:-1 reqpath:n/a Error Path:/config/brokers Error:KeeperErrorCode = NodeExists for /config/brokers
2018-07-18 01:22:24,273 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:setData cxid:0x17 zxid:0x8f txntype:-1 reqpath:n/a Error Path:/controller_epoch Error:KeeperErrorCode = NoNode for /controller_epoch
2018-07-18 01:22:24,502 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360001 type:delete cxid:0x28 zxid:0x92 txntype:-1 reqpath:n/a Error Path:/admin/preferred_replica_election Error:KeeperErrorCode = NoNode for /admin/preferred_replica_election
2018-07-18 01:22:35,656 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47354
2018-07-18 01:22:35,661 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47354
2018-07-18 01:22:35,663 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360002 with negotiated timeout 30000 for client /127.0.0.1:47354
2018-07-18 01:22:35,980 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360002 type:setData cxid:0x4 zxid:0x94 txntype:-1 reqpath:n/a Error Path:/config/topics/test Error:KeeperErrorCode = NoNode for /config/topics/test
2018-07-18 01:22:36,042 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360002
2018-07-18 01:22:36,044 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47354 which had sessionid 0x100003406360002
2018-07-18 01:26:25,346 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47356
2018-07-18 01:26:25,350 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47356
2018-07-18 01:26:25,355 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360003 with negotiated timeout 30000 for client /127.0.0.1:47356
2018-07-18 01:26:25,671 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360003
2018-07-18 01:26:25,673 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47356 which had sessionid 0x100003406360003
2018-07-18 01:27:52,989 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47362
2018-07-18 01:27:52,993 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47362
2018-07-18 01:27:52,995 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360004 with negotiated timeout 30000 for client /127.0.0.1:47362
2018-07-18 01:27:53,312 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360004
2018-07-18 01:27:53,314 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47362 which had sessionid 0x100003406360004
2018-07-18 01:28:29,292 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47364
2018-07-18 01:28:29,298 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47364
2018-07-18 01:28:29,300 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360005 with negotiated timeout 30000 for client /127.0.0.1:47364
2018-07-18 01:28:29,315 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47366
2018-07-18 01:28:29,316 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47366
2018-07-18 01:28:29,318 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360006 with negotiated timeout 30000 for client /127.0.0.1:47366
2018-07-18 01:28:29,332 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47368
2018-07-18 01:28:29,332 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47368
2018-07-18 01:28:29,334 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360007 with negotiated timeout 30000 for client /127.0.0.1:47368
2018-07-18 01:28:29,411 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47370
2018-07-18 01:28:29,412 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47370
2018-07-18 01:28:29,413 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360008 with negotiated timeout 6000 for client /127.0.0.1:47370
2018-07-18 01:28:29,655 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360008 type:create cxid:0x2 zxid:0xa3 txntype:-1 reqpath:n/a Error Path:/consumers Error:KeeperErrorCode = NodeExists for /consumers
2018-07-18 01:28:29,912 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360008 type:create cxid:0x19 zxid:0xa7 txntype:-1 reqpath:n/a Error Path:/consumers/console-consumer-38798/owners/test Error:KeeperErrorCode = NoNode for /consumers/console-consumer-38798/owners/test
2018-07-18 01:28:29,914 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360008 type:create cxid:0x1a zxid:0xa8 txntype:-1 reqpath:n/a Error Path:/consumers/console-consumer-38798/owners Error:KeeperErrorCode = NoNode for /consumers/console-consumer-38798/owners
2018-07-18 01:28:45,396 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47376
2018-07-18 01:28:45,397 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@948] - Client attempting to establish new session at /127.0.0.1:47376
2018-07-18 01:28:45,399 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@693] - Established session 0x100003406360009 with negotiated timeout 30000 for client /127.0.0.1:47376
2018-07-18 01:28:45,406 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360008 type:setData cxid:0x24 zxid:0xae txntype:-1 reqpath:n/a Error Path:/consumers/console-consumer-38798/offsets/test/0 Error:KeeperErrorCode = NoNode for /consumers/console-consumer-38798/offsets/test/0
2018-07-18 01:28:45,409 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360008 type:create cxid:0x25 zxid:0xb0 txntype:-1 reqpath:n/a Error Path:/consumers/console-consumer-38798/offsets Error:KeeperErrorCode = NoNode for /consumers/console-consumer-38798/offsets
2018-07-18 01:28:45,416 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360008
2018-07-18 01:28:45,417 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100003406360009 type:delete cxid:0xc zxid:0xb8 txntype:-1 reqpath:n/a Error Path:/consumers/console-consumer-38798 Error:KeeperErrorCode = Directory not empty for /consumers/console-consumer-38798
2018-07-18 01:28:45,420 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47370 which had sessionid 0x100003406360008
2018-07-18 01:28:45,851 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100003406360006, likely client has closed socket
2018-07-18 01:28:45,852 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47366 which had sessionid 0x100003406360006
2018-07-18 01:28:45,853 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100003406360007, likely client has closed socket
2018-07-18 01:28:45,853 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47368 which had sessionid 0x100003406360007
2018-07-18 01:28:45,853 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100003406360005, likely client has closed socket
2018-07-18 01:28:45,854 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47364 which had sessionid 0x100003406360005
2018-07-18 01:28:45,854 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100003406360009, likely client has closed socket
2018-07-18 01:28:45,854 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47376 which had sessionid 0x100003406360009
2018-07-18 01:29:11,128 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100003406360007, timeout of 30000ms exceeded
2018-07-18 01:29:11,134 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100003406360006, timeout of 30000ms exceeded
2018-07-18 01:29:11,135 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100003406360005, timeout of 30000ms exceeded
2018-07-18 01:29:11,135 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360007
2018-07-18 01:29:11,135 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360006
2018-07-18 01:29:11,136 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360005
2018-07-18 01:29:17,127 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100003406360009, timeout of 30000ms exceeded
2018-07-18 01:29:17,127 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100003406360009
